Category,Course Code,Course Name,Credits
Analytics and Data Science Concentration 10,ISYE4134,Constraint Programming,
Analytics and Data Science Concentration 10,Group B:,6
Analytics and Data Science Concentration 10,ISYE4034,Decision and Data Analytics,
Analytics and Data Science Concentration 10,CX4240,Introduction to Computing for Data Analysis,
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Intro to Machine Learning),
Analytics and Data Science Concentration 10,orCS4641,Machine Learning,-1
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (On-Line Learning and Decision Making),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Nonlin Opt: App to ML&Eng),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Foundations of Modern Data Sci),
Analytics and Data Science Concentration 10,Analytics Breadth Electives:,6
Analytics and Data Science Concentration 10,ECON3150,Economic and Financial Modeling,
Analytics and Data Science Concentration 10,ECON4340,Economics of Industrial Competition,
Analytics and Data Science Concentration 10,ECON4350,International Economics,
Analytics and Data Science Concentration 10,ISYE3039,Methods of Quality Improvement,
Analytics and Data Science Concentration 10,ISYE3103,Introduction to Supply Chain Modeling: Logistics,
Analytics and Data Science Concentration 10,ISYE3104,Introduction to Supply Chain Modeling: Manufacturing and Warehousing,
Analytics and Data Science Concentration 10,ISYE3106,Cornerstone Design for Industrial Engineers,
Analytics and Data Science Concentration 10,ISYE4111,Advanced Supply Chain Logistics,
Analytics and Data Science Concentration 10,ISYE4301,Supply Chain Economics,
Analytics and Data Science Concentration 10,ISYE4311,Capital Investment Analysis,
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Advanced Manufacturing),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Design of Experiments),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Facility Layout and Warehousing),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Health Systems Engineering),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Reliability Engineering),
Analytics and Data Science Concentration 10,ISYE4803,Special Topics (Systems Design for IEs),
Analytics and Data Science Concentration 10,MATH4262,Mathematical Statistics II,
Analytics and Data Science Concentration 10,MGT3078,Finance and Investments,
Free Electives 11,Free Electives,SELECT,11
Free Electives 11,Total Credit Hours,128
