Category,Course Code,Course Name,Credits
Operations Research Concentration 10,ISYE3039,Methods of Quality Improvement,
Operations Research Concentration 10,ISYE3103,Introduction to Supply Chain Modeling: Logistics,
Operations Research Concentration 10,ISYE3104,Introduction to Supply Chain Modeling: Manufacturing and Warehousing,
Operations Research Concentration 10,ISYE3106,Cornerstone Design for Industrial Engineers,
Operations Research Concentration 10,ISYE4111,Advanced Supply Chain Logistics,
Operations Research Concentration 10,ISYE4301,Supply Chain Economics,
Operations Research Concentration 10,ISYE4311,Capital Investment Analysis,
Operations Research Concentration 10,ISYE4501,"Energy, Efficiency, and Sustainability",
Operations Research Concentration 10,ISYE4803,Special Topics (Advanced Manufacturing),
Operations Research Concentration 10,ISYE4803,Special Topics (Facility Layout and Warehousing),
Operations Research Concentration 10,ISYE4803,Special Topics (Business Analytics),
Operations Research Concentration 10,MATH4262,Mathematical Statistics II,
Operations Research Concentration 10,MGT3078,Finance and Investments,
Free Electives 11,Free Electives,SELECT,11
Free Electives 11,Total Credit Hours,128
